current node, alt tree, hoeffding bound, old tree error, alt tree error, diff, status
1067938912, 1637506559, 0.059215927238728455, 0.18292259632072197, 0.1558073654390935, 0.027115230881628483, none
1067938912, 1637506559, 0.05913228394568215, 0.1828591256072172, 0.15819209039548024, 0.024667035211736965, none
1067938912, 1637506559, 0.05909244078578618, 0.18314255983350677, 0.15774647887323945, 0.025396080960267325, none
1067938912, 1637506559, 0.05900943493908071, 0.18307905686546463, 0.1601123595505618, 0.022966697314902834, none
1067938912, 1637506559, 0.05892677226010246, 0.1830155979202773, 0.15966386554621848, 0.023351732374058826, none
1067938912, 1637506559, 0.058844450345101725, 0.18295218295218296, 0.15921787709497207, 0.023734305857210897, none
1067938912, 1637506559, 0.05876246681383894, 0.1828888119154832, 0.15877437325905291, 0.024114438656430287, none
1067938912, 1637506559, 0.05868081930929022, 0.18282548476454294, 0.15833333333333333, 0.024492151431209613, none
1067938912, 1637506559, 0.05859950549735742, 0.18276220145379024, 0.15789473684210525, 0.024867464611684986, none
1067938912, 1637506559, 0.058518523066582485, 0.18269896193771626, 0.1574585635359116, 0.02524039840180467, none
1067938912, 1637506559, 0.0584378697278663, 0.18263576617087512, 0.15702479338842976, 0.025610972782445368, none
1067938912, 1637506559, 0.05835754321419163, 0.1825726141078838, 0.1565934065934066, 0.025979207514477215, none
1067938912, 1637506559, 0.05827754128035037, 0.18250950570342206, 0.15616438356164383, 0.026345122141778227, none
1067938912, 1637506559, 0.058197861702674845, 0.1824464409122322, 0.1557377049180328, 0.0267087359941994, none
1067938912, 1637506559, 0.058118502278773125, 0.18238341968911917, 0.1553133514986376, 0.027070068190481578, none
1067938912, 1637506559, 0.058039460827268345, 0.18232044198895028, 0.15489130434782608, 0.0274291376411242, none
1067938912, 1637506559, 0.05796073518754186, 0.18225750776665517, 0.15447154471544716, 0.027785963051208007, none
1067938912, 1637506559, 0.05792488578844596, 0.18253968253968253, 0.15405405405405406, 0.028485628485628467, none
1067938912, 1637506559, 0.05784673309201368, 0.1824767161090031, 0.15633423180592992, 0.02614248430307317, none
1067938912, 1637506559, 0.05776889005689518, 0.18241379310344827, 0.15591397849462366, 0.026499814608824612, none
1067938912, 1637506559, 0.0576913546015877, 0.182350913478111, 0.1554959785522788, 0.026854934925832186, none
1067938912, 1637506559, 0.057614124664132106, 0.1822880771881461, 0.15508021390374332, 0.027207863284402778, none
1067938912, 1637506559, 0.05753719820187796, 0.18222528418877024, 0.15466666666666667, 0.027558617522103562, none
1067938912, 1637506559, 0.05746057319125187, 0.1821625344352617, 0.15425531914893617, 0.027907215286325532, none
1067938912, 1637506559, 0.057426371948335754, 0.18244406196213425, 0.15384615384615385, 0.028597908115980397, none
1067938912, 1637506559, 0.05735029311451857, 0.182381280110117, 0.15343915343915343, 0.028942126670963575, none
1067938912, 1637506559, 0.057274509973028756, 0.1823185414516684, 0.15303430079155672, 0.029284240660111677, none
1067938912, 1637506559, 0.05719902057302149, 0.18225584594222832, 0.15263157894736842, 0.0296242669948599, none
1067938912, 1637506559, 0.05712382298163313, 0.18219319353729804, 0.15223097112860892, 0.02996222240868912, none
1067938912, 1637506559, 0.05704891528376888, 0.18213058419243985, 0.1518324607329843, 0.030298123459455567, none
1067938912, 1637506559, 0.056974295581893625, 0.18206801786327723, 0.1514360313315927, 0.03063198653168453, none
1067938912, 1637506559, 0.0568999619958257, 0.1820054945054945, 0.15364583333333334, 0.028359661172161155, none
1067938912, 1637506559, 0.056825912662533604, 0.18194301407483693, 0.15324675324675324, 0.028696260828083686, none
1067938912, 1637506559, 0.05675214573593566, 0.1818805765271105, 0.15284974093264247, 0.029030835594468035, none
1067938912, 1637506559, 0.05667865938670248, 0.18181818181818182, 0.1524547803617571, 0.029363401456424715, none
1067938912, 1637506559, 0.05660545180206227, 0.18175582990397804, 0.15206185567010308, 0.02969397423387496, none
1067938912, 1637506559, 0.0565325211856089, 0.1816935207404868, 0.15167095115681234, 0.03002256958367447, none
1067938912, 1637506559, 0.05650127071440677, 0.18197395476353667, 0.15128205128205127, 0.0306919034814854, none
1067938912, 1637506559, 0.05642884057582754, 0.18191161356628982, 0.1534526854219949, 0.02845892814429493, none
1067938912, 1637506559, 0.05635668229497493, 0.18184931506849314, 0.15306122448979592, 0.028788090578697217, none
1067938912, 1637506559, 0.056325980696414195, 0.18212940773707634, 0.15267175572519084, 0.029457652011885493, none
1067938912, 1637506559, 0.05629537826128743, 0.18240930869267624, 0.15228426395939088, 0.030125044733285367, none
1067938912, 1637506559, 0.056223930706352614, 0.1823469038658912, 0.15443037974683543, 0.027916524119055763, none
1067938912, 1637506559, 0.05615274851963998, 0.1822845417236662, 0.15404040404040403, 0.02824413768326217, none
1067938912, 1637506559, 0.05608183002567012, 0.18222222222222223, 0.15365239294710328, 0.028569829275118946, none
1067938912, 1637506559, 0.05601117356374863, 0.18215994531784005, 0.15326633165829145, 0.028893613659548595, none
1067938912, 1637506559, 0.05594077748779904, 0.18209771096686025, 0.15288220551378445, 0.029215505453075802, none
1067938912, 1637506559, 0.055870640166198, 0.18203551912568305, 0.1525, 0.029535519125683057, none
1067938912, 1637506559, 0.055800759981612685, 0.1819733697507682, 0.15211970074812967, 0.029853669002638528, none
1067938912, 1637506559, 0.055731135330840544, 0.18191126279863482, 0.1517412935323383, 0.030169969266296504, none
1067938912, 1637506559, 0.05566176462465109, 0.18184919822586149, 0.1513647642679901, 0.0304844339578714, none
1067938912, 1637506559, 0.05559264628762998, 0.18178717598908595, 0.15099009900990099, 0.030797076979184962, none
1067938912, 1637506559, 0.05556426094026807, 0.18206614387998638, 0.1506172839506173, 0.03144885992936908, none
1067938912, 1637506559, 0.05549559745783646, 0.18200408997955012, 0.15024630541871922, 0.03175778456083089, none
1067938912, 1637506559, 0.05542718186442848, 0.18194207836456558, 0.14987714987714987, 0.03206492848741571, none
1067938912, 1637506559, 0.05535901263735093, 0.1818801089918256, 0.14950980392156862, 0.03237030507025698, none
1067938912, 1637506559, 0.05529108826698686, 0.18181818181818182, 0.1491442542787286, 0.032673927539453224, none
1067938912, 1637506559, 0.05522340725665171, 0.1817562968005446, 0.14878048780487804, 0.032975808995666545, none
1067938912, 1637506559, 0.055155968122451424, 0.18169445389588296, 0.14841849148418493, 0.03327596241169803, none
1067938912, 1637506559, 0.05512886640032435, 0.18197278911564627, 0.14805825242718446, 0.03391453668846181, none
1067938912, 1637506559, 0.05506186263557827, 0.1819109146548793, 0.15012106537530268, 0.03178984927957662, none
1067938912, 1637506559, 0.05503503396815749, 0.18218898708361658, 0.1497584541062802, 0.03243053297733639, none
1067938912, 1637506559, 0.05496846051256871, 0.18212708120965002, 0.15180722891566265, 0.03031985229398737, none
1067938912, 1637506559, 0.05490212201126033, 0.18206521739130435, 0.15384615384615385, 0.028219063545150497, none
1067938912, 1637506559, 0.054875752932612855, 0.18234295415959254, 0.15347721822541965, 0.02886573593417288, none
1067938912, 1637506559, 0.05480983710479868, 0.18228105906313646, 0.15311004784688995, 0.029171011216246517, none
1067938912, 1637506559, 0.05474415218295195, 0.18221920597217509, 0.15274463007159905, 0.029474575900576033, none
1067938912, 1637506559, 0.054678696789446216, 0.182157394843962, 0.1523809523809524, 0.029776442463009617, none
1067938912, 1637506559, 0.0546134695581491, 0.18209562563580875, 0.15201900237529692, 0.03007662326051183, none
1067938912, 1637506559, 0.05454846913429959, 0.18203389830508473, 0.15165876777251186, 0.030375130532572875, none
1067938912, 1637506559, 0.05448369417438668, 0.18197221280921722, 0.15130023640661938, 0.030671976402597834, none
1067938912, 1637506559, 0.05441914334602971, 0.18191056910569106, 0.1509433962264151, 0.030967172879275973, none
1067938912, 1637506559, 0.05439414092482847, 0.18218760582458518, 0.15058823529411763, 0.031599370530467547, none
1067938912, 1637506559, 0.054329992679326415, 0.18212593094109683, 0.15023474178403756, 0.03189118915705927, none
1067938912, 1637506559, 0.054266064778363016, 0.18206429780033842, 0.14988290398126464, 0.032181393819073784, none
1067938912, 1637506559, 0.05424148681405459, 0.18234100135317996, 0.14953271028037382, 0.03280829107280614, none
1067938912, 1637506559, 0.05417795453948698, 0.18227933716604666, 0.14918414918414918, 0.03309518798189748, none
1067938912, 1637506559, 0.05411463891303259, 0.18221771467207573, 0.14883720930232558, 0.03338050536975015, none
1067938912, 1637506559, 0.05405153867532746, 0.1821561338289963, 0.14849187935034802, 0.033664254478648264, none
1067938912, 1637506559, 0.05398865257724819, 0.1820945945945946, 0.14814814814814814, 0.033946446446446454, none
1067938912, 1637506559, 0.05392597937980524, 0.18203309692671396, 0.14780600461893764, 0.03422709230777632, none
1067938912, 1637506559, 0.053863517854037576, 0.18197164078325456, 0.1497695852534562, 0.03220205552979835, none
1067938912, 1637506559, 0.05380126678090869, 0.18191022612217347, 0.14942528735632185, 0.03248493876585162, none
1067938912, 1637506559, 0.05377796103881326, 0.18218623481781376, 0.14908256880733944, 0.03310366601047432, none
1067938912, 1637506559, 0.0537160872494721, 0.1821247892074199, 0.15102974828375287, 0.031095040923667022, none
1067938912, 1637506559, 0.05365442044904393, 0.1820633850303439, 0.1506849315068493, 0.03137845352349458, none
1067938912, 1637506559, 0.05359295945639575, 0.1820020222446916, 0.15034168564920272, 0.03166033659548889, none
1067938912, 1637506559, 0.053531703099824725, 0.18194070080862534, 0.15, 0.03194070080862535, none
1067938912, 1637506559, 0.05347065021696174, 0.18187942068036375, 0.14965986394557823, 0.03221955673478552, none
1067938912, 1637506559, 0.05344822932537318, 0.18215488215488215, 0.1493212669683258, 0.032833615186556364, none
1067938912, 1637506559, 0.05342586320645946, 0.18243015819589364, 0.15124153498871332, 0.031188623207180327, none
1067938912, 1637506559, 0.053365335973572944, 0.18236877523553163, 0.15090090090090091, 0.03146787433463072, none
1067938912, 1637506559, 0.05334318478012925, 0.18264379414732593, 0.15056179775280898, 0.03208199639451695, none
1067938912, 1637506559, 0.05328301621953953, 0.18258238063214527, 0.15022421524663676, 0.03235816538550851, none
1067938912, 1637506559, 0.053223044731650695, 0.18252100840336136, 0.14988814317673377, 0.03263286522662759, none
1067938912, 1637506559, 0.053163269214657485, 0.18245967741935484, 0.14955357142857142, 0.03290610599078342, none
1067938912, 1637506559, 0.05310368857537566, 0.1823983876385623, 0.1492204899777283, 0.03317789766083401, none
1067938912, 1637506559, 0.05304430172915549, 0.18233713901947615, 0.14888888888888888, 0.033448250130587276, none
1067938912, 1637506559, 0.053022987831588354, 0.18261161463578382, 0.14855875831485588, 0.03405285632092794, none
1067938912, 1637506559, 0.052963947631750045, 0.1825503355704698, 0.14823008849557523, 0.03432024707489456, none
1067938912, 1637506559, 0.052905098144064674, 0.1824890976182489, 0.1479028697571744, 0.034586227861074514, none
1067938912, 1637506559, 0.05288413896793684, 0.18276324614352785, 0.14757709251101322, 0.03518615363251462, none
1067938912, 1637506559, 0.052825630486916714, 0.18270197787462286, 0.14725274725274726, 0.035449230621875605, none
1067938912, 1637506559, 0.05276730970658199, 0.1826407506702413, 0.14692982456140352, 0.035710926108837776, none
1067938912, 1637506559, 0.05270917559835097, 0.18257956448911222, 0.14660831509846828, 0.035971249390643945, none
1067938912, 1637506559, 0.05265122714153224, 0.1825184192900201, 0.1462882096069869, 0.0362302096830332, none
1067938912, 1637506559, 0.0525934633232472, 0.18245731503180448, 0.14596949891067537, 0.03648781612112911, none
1067938912, 1637506559, 0.052535883138353286, 0.1823962516733601, 0.14565217391304347, 0.03674407776031663, none
1067938912, 1637506559, 0.052478485589368434, 0.18233522917363668, 0.14533622559652928, 0.03699900357710739, none
1067938912, 1637506559, 0.05242126968639614, 0.18227424749163879, 0.14502164502164502, 0.03725260246999376, none
1067938912, 1637506559, 0.05236423444705162, 0.18221330658642595, 0.1447084233261339, 0.037504883260292055, none
1067938912, 1637506559, 0.05230737889638874, 0.1821524064171123, 0.14439655172413793, 0.03775585469297438, none
1067938912, 1637506559, 0.052250702066827866, 0.1820915469428667, 0.14408602150537633, 0.03800552543749036, none
1067938912, 1637506559, 0.05223139855415871, 0.18236472945891782, 0.1459227467811159, 0.03644198267780194, none
1067938912, 1637506559, 0.05221213483524082, 0.18263772954924876, 0.14775160599571735, 0.034886123553531406, none
1067938912, 1637506559, 0.05215591716571105, 0.18257676902536715, 0.14743589743589744, 0.03514087158946971, none
1067938912, 1637506559, 0.052099874642571355, 0.18251584918251584, 0.14712153518123666, 0.03539431400127918, none
1067938912, 1637506559, 0.05204400633281294, 0.18245496997998667, 0.14680851063829786, 0.03564645934168881, none
1067938912, 1637506559, 0.05198831131038705, 0.1823941313771257, 0.1464968152866242, 0.03589731609050151, none
1067938912, 1637506559, 0.05193278865613849, 0.18233333333333332, 0.1461864406779661, 0.03614689265536722, none
1067938912, 1637506559, 0.051877437457739844, 0.18227257580806397, 0.14587737843551796, 0.03639519737254601, none
1067938912, 1637506559, 0.05185903955119939, 0.18254497001998668, 0.14556962025316456, 0.036975349766822124, none
1067938912, 1637506559, 0.0518039938060812, 0.1824841824841825, 0.14736842105263157, 0.03511576143155093, none
1067938912, 1637506559, 0.05174911692733335, 0.18242343541944075, 0.14705882352941177, 0.035364611890028985, none
1067938912, 1637506559, 0.05173102247334256, 0.1826955074875208, 0.14675052410901468, 0.03594498337850613, none
1067938912, 1637506559, 0.05167644632403152, 0.18263473053892215, 0.14853556485355648, 0.03409916568536567, none
1067938912, 1637506559, 0.051622036507127204, 0.1825739940139674, 0.14822546972860126, 0.03434852428536614, none
1067938912, 1637506559, 0.05160423985677289, 0.18284574468085107, 0.14791666666666667, 0.034929078014184406, none
1067938912, 1637506559, 0.051550126148283165, 0.18278497839813893, 0.14760914760914762, 0.03517583078899131, none
1067938912, 1637506559, 0.05149617629222003, 0.18272425249169436, 0.14730290456431536, 0.035421347927379, none
1067938912, 1637506559, 0.051442389439444035, 0.1826635669212886, 0.14699792960662525, 0.03566563731466335, none
1067938912, 1637506559, 0.05138876474698038, 0.18260292164674635, 0.14669421487603307, 0.03590870677071328, none
1067938912, 1637506559, 0.051335301377961565, 0.18254231662794557, 0.1463917525773196, 0.03615056405062597, none
1067938912, 1637506559, 0.05128199850157076, 0.18248175182481752, 0.14609053497942387, 0.03639121684539365, none
1067938912, 1637506559, 0.051265004084001316, 0.18275290215588724, 0.1457905544147844, 0.03696234774110285, none
1067938912, 1637506559, 0.05121198655093398, 0.18269230769230768, 0.14549180327868852, 0.03720050441361916, none
1067938912, 1637506559, 0.05119514664104102, 0.18296320848525024, 0.14519427402862986, 0.037768934456620384, none
1067938912, 1637506559, 0.05114241167010775, 0.18290258449304175, 0.1469387755102041, 0.03596380898283766, none
1067938912, 1637506559, 0.0510898333230647, 0.18284200066247103, 0.14663951120162932, 0.0362024894608417, none
1067938912, 1637506559, 0.05107326918153785, 0.18311258278145695, 0.1483739837398374, 0.03473859904161955, none
1067938912, 1637506559, 0.051020969163494315, 0.1830519695465078, 0.14807302231237324, 0.034978947234134555, none
1067938912, 1637506559, 0.05096882349269602, 0.18299139642620782, 0.14777327935222673, 0.03521811707398109, none
1067938912, 1637506559, 0.05091683138884325, 0.1829308633807476, 0.14747474747474748, 0.03545611590600012, none
1067938912, 1637506559, 0.05086499207716451, 0.18287037037037038, 0.14717741935483872, 0.03569295101553166, none
1067938912, 1637506559, 0.05081330478836624, 0.1828099173553719, 0.14688128772635814, 0.03592862962901375, none
1067938912, 1637506559, 0.050761768758583244, 0.18274950429610046, 0.1465863453815261, 0.03616315891457436, none
1067938912, 1637506559, 0.050710383229329595, 0.18268913115295674, 0.1462925851703407, 0.036396545982616046, none
1067938912, 1637506559, 0.05069468623467513, 0.18295904887714662, 0.146, 0.03695904887714663, none
1067938912, 1637506559, 0.050643567747259435, 0.18289864641795972, 0.14570858283433133, 0.03719006358362839, none
1067938912, 1637506559, 0.05062801136340916, 0.18316831683168316, 0.1454183266932271, 0.03774999013845606, none
1067938912, 1637506559, 0.050577157386798466, 0.18310788518640714, 0.147117296222664, 0.03599058896374313, none
1067938912, 1637506559, 0.050526450379928624, 0.18304749340369394, 0.14682539682539683, 0.036222096578297114, none
1067938912, 1637506559, 0.05047588961466806, 0.18298714144411474, 0.14653465346534653, 0.03645248797876821, none
1067938912, 1637506559, 0.050460701565804386, 0.18325642715886617, 0.14624505928853754, 0.03701136787032863, none
1067938912, 1637506559, 0.0504104001021018, 0.18319604612850082, 0.14792899408284024, 0.03526705204566058, none
1067938912, 1637506559, 0.050395347032155424, 0.1834650856389987, 0.14763779527559054, 0.03582729036340815, none
1067938912, 1637506559, 0.050345302443083745, 0.18340467566677643, 0.14931237721021612, 0.03409229845656031, none
1067938912, 1637506559, 0.05033038270310476, 0.1836734693877551, 0.14901960784313725, 0.03465386154461786, none
1067938912, 1637506559, 0.05031548349290325, 0.1839420862125699, 0.1487279843444227, 0.03521410186814722, none
1067938912, 1637506559, 0.05030060471114139, 0.18421052631578946, 0.150390625, 0.03381990131578946, none
1067938912, 1637506559, 0.050251036505927944, 0.18414995067412035, 0.15204678362573099, 0.032103167048389364, none
1067938912, 1637506559, 0.05020160864227314, 0.18408941485864563, 0.1517509727626459, 0.03233844209599973, none
1067938912, 1637506559, 0.05015232043851664, 0.18402891883010186, 0.15145631067961166, 0.032572608150490207, none
1067938912, 1637506559, 0.05010317121764082, 0.18396846254927726, 0.1511627906976744, 0.03280567185160285, none
1067938912, 1637506559, 0.050054160307230096, 0.1839080459770115, 0.15087040618955513, 0.03303763978745636, none
1067938912, 1637506559, 0.05000528703943093, 0.18384766907419567, 0.15057915057915058, 0.033268518495045085, none
1067938912, 1637506559, 0.04995655075091211, 0.18378733180177223, 0.15028901734104047, 0.03349831446073176, none
1067938912, 1637506559, 0.04990795078282554, 0.1837270341207349, 0.1519230769230769, 0.031803957197657995, none
1067938912, 1637506559, 0.04985948648076734, 0.18366677599212858, 0.15163147792706333, 0.03203529806506525, none
1067938912, 1637506559, 0.04981115719473948, 0.18360655737704917, 0.15134099616858238, 0.0322655612084668, none
1067938912, 1637506559, 0.049762962279111755, 0.18354637823664371, 0.15105162523900573, 0.03249475299763799, none
1067938912, 1637506559, 0.04971490109258417, 0.1834862385321101, 0.15076335877862596, 0.032722879753484146, none
1067938912, 1637506559, 0.04966697299814963, 0.18342613822469703, 0.15047619047619049, 0.03294994774850654, none
1067938912, 1637506559, 0.049619177363057244, 0.183366077275704, 0.1520912547528517, 0.0312748225228523, none
1067938912, 1637506559, 0.04957151355877578, 0.18330605564648117, 0.15180265654648956, 0.031503399099991614, none
1067938912, 1637506559, 0.04955824856080411, 0.18357329842931938, 0.15151515151515152, 0.03205814691416786, none
1067938912, 1637506559, 0.049510817723495054, 0.18351324828263002, 0.15122873345935728, 0.03228451482327274, none
1067938912, 1637506559, 0.04946351693552229, 0.18345323741007194, 0.15283018867924528, 0.030623048730826663, none
1067938912, 1637506559, 0.049416345584496986, 0.18339326577312848, 0.15254237288135594, 0.030850892891772536, none
1067938912, 1637506559, 0.04936930306207586, 0.18333333333333332, 0.15225563909774437, 0.031077694235588954, none
1067938912, 1637506559, 0.049322388763927, 0.1832734400522705, 0.15196998123827393, 0.03130345881399657, none
1067938912, 1637506559, 0.049309639243043026, 0.18354016982364468, 0.15168539325842698, 0.03185477656521771, none
1067938912, 1637506559, 0.049296901678694646, 0.18380672543258245, 0.15327102803738318, 0.030535697395199263, none
1067938912, 1637506559, 0.04925031209972928, 0.1837467362924282, 0.15485074626865672, 0.028895990023771467, none
1067938912, 1637506559, 0.04920384851974156, 0.1836867862969005, 0.15456238361266295, 0.02912440268423755, none
1067938912, 1637506559, 0.04915751035323265, 0.18362687540769732, 0.15613382899628253, 0.027493046411414784, none
1067938912, 1637506559, 0.04914507713047473, 0.18389305510270623, 0.15584415584415584, 0.02804889925855039, none
1067938912, 1637506559, 0.04909896026369624, 0.18383311603650587, 0.1574074074074074, 0.02642570862909846, none
1067938912, 1637506559, 0.04905296715129181, 0.18377321603128055, 0.15711645101663585, 0.0266567650146447, none
1067938912, 1637506559, 0.04900709722249329, 0.18371335504885994, 0.15682656826568267, 0.02688678678317727, none
1067938912, 1637506559, 0.04896134991022692, 0.18365353305112342, 0.15653775322283608, 0.027115779828287334, none
1067938912, 1637506559, 0.04891572465108274, 0.18359375, 0.15625, 0.02734375, none
1067938912, 1637506559, 0.0489037777766797, 0.18385942076147088, 0.1559633027522936, 0.027896118009177295, none
1067938912, 1637506559, 0.048858367666469255, 0.18379960962914768, 0.15567765567765568, 0.028121953951492, none
1067938912, 1637506559, 0.048813078013210456, 0.183739837398374, 0.15539305301645337, 0.02834678438192062, none
1067938912, 1637506559, 0.04876790826751169, 0.18368010403120935, 0.1551094890510949, 0.028570614980114456, none
1067938912, 1637506559, 0.04872285788349858, 0.18362040948976274, 0.15482695810564662, 0.028793451384116125, none
1067938912, 1637506559, 0.04867792631878508, 0.18356075373619232, 0.15454545454545454, 0.02901529919073778, none
1067938912, 1637506559, 0.04863311303444491, 0.18350113673270543, 0.1542649727767695, 0.029236163955935923, none
1067938912, 1637506559, 0.04858841749498332, 0.18344155844155843, 0.1539855072463768, 0.02945605119518163, none
1067938912, 1637506559, 0.04854383916830902, 0.1833820188250568, 0.15370705244122965, 0.02967496638382716, none
1067938912, 1637506559, 0.04849937752570645, 0.18332251784555484, 0.1552346570397112, 0.028087860805843634, none
1067938912, 1637506559, 0.048455032041808344, 0.18326305546545574, 0.15495495495495495, 0.028308100510500783, none
1067938912, 1637506559, 0.04844400608717954, 0.1835278858625162, 0.15467625899280577, 0.028851626869710434, none
1067938912, 1637506559, 0.04839986491433366, 0.1834683954619125, 0.15439856373429084, 0.029069831727621648, none
1067938912, 1637506559, 0.048355838412550825, 0.1834089436163318, 0.15591397849462366, 0.027494965121708154, none
1067938912, 1637506559, 0.04831192606927525, 0.1833495302883058, 0.1556350626118068, 0.027714467676499016, none
1067938912, 1637506559, 0.04826812737516819, 0.18329015544041452, 0.15535714285714286, 0.02793301258327166, none
1067938912, 1637506559, 0.04822444182408197, 0.1832308190352865, 0.15508021390374332, 0.028150605131543188, none
1067938912, 1637506559, 0.04821385881453547, 0.18349514563106797, 0.15480427046263345, 0.02869087516843452, none
1067938912, 1637506559, 0.048203279811620876, 0.1837593011970236, 0.15630550621669628, 0.027453794980327323, none
